Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Lider,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
2,1.0,1.0,9.0,0,0.5103590811946472,3.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5034530270648824,5.0,0.5034530270648824
1,4.0,1.0,9.0,0,0.1679623963958771,5.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.38932079879862574,6.5,1.3893207987986258
1,1.0,0.0,7.0,1,0.6395775598485182,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5465258532828394,4.0,0.8798591866161728
1,5.0,1.0,3.0,1,0.1156627211838506,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7052209070612836,4.0,2.038554240394617
2,0.0,1.0,4.0,1,0.7309805251432281,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9103268417144094,2.0,0.5769935083810761
1,0.0,0.0,1.0,1,0.1777126783855072,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.39257089279516905,0.5,0.39257089279516905
1,0.0,0.0,3.0,1,0.9981591533168718,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.666053051105624,1.5,0.666053051105624
1,1.0,1.0,6.0,0,0.823672594760412,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6078908649201373,3.5,0.6078908649201373
1,1.0,0.0,2.0,0,0.3438403038597223,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.11461343461990743,1.5,0.4479467679532408
2,3.0,0.0,0.0,0,0.4262047722893123,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.14206825742977078,1.5,1.1420682574297707
1,4.0,0.0,7.0,0,0.2591910211076884,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.08639700703589613,5.5,1.4197303403692294
1,4.0,1.0,7.0,0,0.7671145611799992,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5890381870599998,5.5,1.5890381870599999
2,3.0,0.0,5.0,1,0.380726969957774,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.460242323319258,4.0,1.4602423233192579
1,0.0,0.0,9.0,0,0.0184015546801805,5.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.006133851560060167,4.5,0.006133851560060167
3,3.0,0.0,10.0,1,0.1356209595045957,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3785403198348652,6.5,1.3785403198348654
1,1.0,1.0,1.0,1,0.3649743347025685,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7883247782341894,1.0,0.7883247782341894
2,1.0,0.0,6.0,1,0.6011279922962408,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5337093307654136,3.5,0.8670426640987469
2,3.0,0.0,8.0,1,0.0508320985341232,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3502773661780411,5.5,1.350277366178041
4,0.0,0.0,0.0,0,0.859762994589343,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2865876648631143,0.0,0.2865876648631143
1,1.0,1.0,2.0,1,0.7613079987559824,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9204359995853274,1.5,0.9204359995853274
1,4.0,1.0,5.0,1,0.2162564792279524,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7387521597426508,4.5,1.738752159742651
2,1.0,1.0,6.0,0,0.4837919061297178,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.49459730204323926,3.5,0.49459730204323926
2,4.0,1.0,5.0,0,0.4518130784109205,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.48393769280364013,4.5,1.4839376928036403
1,5.0,1.0,0.0,0,0.7248646153403777,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5749548717801259,2.5,1.9082882051134593
1,1.0,1.0,3.0,0,0.4015089004745089,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.467169633491503,2.0,0.467169633491503
1,4.0,1.0,5.0,0,0.0329352978298457,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3443117659432819,4.5,1.3443117659432817
2,2.0,0.0,7.0,0,0.2737358588498386,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.09124528628327953,4.5,0.7579119529499462
2,0.0,1.0,9.0,0,0.466195805237042,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.488731935079014,4.5,0.15539860174568068
4,1.0,1.0,3.0,0,0.974492216160639,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6581640720535463,2.0,0.6581640720535463
1,2.0,1.0,6.0,1,0.8811586669543453,5.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9603862223181151,4.0,1.2937195556514485
1,0.0,0.0,10.0,0,0.1814061440021904,2.5115834218916047,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.060468714667396804,5.0,0.060468714667396804
1,1.0,1.0,2.0,0,0.723275940490771,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5744253134969237,1.5,0.5744253134969237
1,2.0,1.0,7.0,1,0.9368254730147876,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9789418243382625,4.5,1.3122751576715959
1,2.0,1.0,0.0,0,0.0087926130352585,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.33626420434508614,1.0,0.6695975376784196
1,5.0,0.0,3.0,0,0.720945673670826,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.240315224556942,4.0,1.9069818912236087
3,2.0,1.0,7.0,0,0.4593334956111573,5.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.48644449853705246,4.5,0.8197778318703858
1,5.0,0.0,9.0,0,0.6802361962831112,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.22674539876103705,7.0,1.8934120654277038
1,3.0,0.0,3.0,1,0.6055892735717903,3.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5351964245239301,3.0,1.53519642452393
4,4.0,0.0,1.0,1,0.9846654944557016,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.6615551648185672,2.5,1.9948884981519006
1,0.0,0.0,1.0,0,0.2888154062978678,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.09627180209928926,0.5,0.09627180209928926
4,4.0,1.0,3.0,1,0.7861429818692648,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.928714327289755,3.5,1.928714327289755
1,4.0,0.0,3.0,1,0.2346398883130611,4.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.41154662943768705,3.5,1.7448799627710203
1,5.0,0.0,1.0,1,0.4356079775501729,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.4785359925167243,3.0,2.1452026591833913
1,4.0,1.0,6.0,1,0.9753808739674118,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.9917936246558039,5.0,1.991793624655804
4,2.0,0.0,5.0,1,0.7661362960141526,3.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5887120986713842,3.5,1.2553787653380508
1,5.0,0.0,10.0,1,0.315821256283559,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.438607085427853,7.5,2.10527375209452
1,4.0,0.0,2.0,0,0.6193692830919499,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.20645642769731665,3.0,1.53978976103065
1,5.0,0.0,7.0,0,0.0496920835027749,4.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0165640278342583,6.0,1.683230694500925
1,3.0,0.0,7.0,1,0.2663949166209697,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.4221316388736566,5.0,1.4221316388736565
2,5.0,0.0,0.0,1,0.7183904896036145,3.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5727968298678715,2.5,2.239463496534538
4,1.0,1.0,2.0,1,0.5700935695883249,4.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.8566978565294416,1.5,0.8566978565294416
4,0.0,0.0,1.0,0,0.6908760600159631,5.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.23029202000532104,0.5,0.23029202000532104
3,1.0,0.0,4.0,0,0.398458890819826,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.13281963027327534,2.5,0.4661529636066087
4,1.0,0.0,10.0,0,0.0261561445324131,3.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0087187148441377,5.5,0.342052048177471
1,0.0,0.0,9.0,0,0.4410266235155673,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.1470088745051891,4.5,0.1470088745051891
1,4.0,0.0,2.0,0,0.9021291922932616,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.30070973076442054,3.0,1.634043064097754
2,5.0,0.0,10.0,0,0.4089971854095129,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.1363323951365043,7.5,1.802999061803171
4,4.0,0.0,0.0,0,0.0222214407603826,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.007407146920127533,2.0,1.340740480253461
2,2.0,0.0,3.0,0,0.6363072726203157,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.21210242420677192,2.5,0.8787690908734386
4,4.0,0.0,9.0,1,0.7411944277828646,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5803981425942882,6.5,1.9137314759276214
1,4.0,0.0,5.0,0,0.2942435760842748,3.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.09808119202809161,4.5,1.431414525361425
4,4.0,0.0,8.0,1,0.4766639996195743,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.4922213332065248,6.0,1.825554666539858
4,2.0,0.0,2.0,1,0.9918567952477084,5.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.6639522650825694,2.0,1.330618931749236
1,2.0,0.0,2.0,0,0.5763430129815986,3.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.19211433766053287,2.0,0.8587810043271995
2,3.0,0.0,4.0,0,0.3510749056615666,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.11702496855385554,3.5,1.1170249685538556
1,3.0,0.0,6.0,0,0.6274888766401331,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.20916295888004435,4.5,1.2091629588800443
2,3.0,0.0,4.0,1,0.1800223068640845,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.39334076895469483,3.5,1.3933407689546948
1,3.0,0.0,10.0,0,0.19925237327458,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.06641745775819334,6.5,1.0664174577581933
4,5.0,0.0,7.0,1,0.9249247147140168,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.6416415715713389,6.0,2.3083082382380056
1,1.0,0.0,4.0,1,0.2392000411693307,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.4130666803897769,2.5,0.7464000137231102
1,1.0,0.0,6.0,0,0.3107893792157441,3.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.10359645973858138,3.5,0.4369297930719147
2,3.0,0.0,5.0,0,0.5437772419697539,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.1812590806565846,4.0,1.1812590806565846
1,3.0,0.0,9.0,0,0.8996926202776063,2.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.29989754009253544,6.0,1.2998975400925354
2,0.0,0.0,1.0,1,0.7814488897190144,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5938162965730048,0.5,0.5938162965730048
2,1.0,0.0,2.0,0,0.0437839206698749,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.014594640223291634,1.5,0.34792797355662497
1,0.0,0.0,10.0,1,0.6930296688983693,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.564343222966123,5.0,0.564343222966123
2,0.0,0.0,10.0,0,0.5040614826839929,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.1680204942279976,5.0,0.1680204942279976
3,4.0,0.0,3.0,1,0.4755528420023805,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.4918509473341268,3.5,1.82518428066746
2,2.0,0.0,8.0,0,0.1962320462190441,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0654106820730147,5.0,0.7320773487396813
2,1.0,0.0,5.0,1,0.9814886636617198,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.6604962212205733,3.0,0.9938295545539066
4,3.0,0.0,0.0,1,0.645306530272449,4.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5484355100908164,1.5,1.5484355100908163
2,3.0,0.0,2.0,0,0.3656561746118562,2.5115834218916047,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.12188539153728539,2.5,1.1218853915372853
2,2.0,0.0,6.0,1,0.6002022080701612,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.5334007360233871,4.0,1.2000674026900537
4,1.0,0.0,7.0,1,0.2164708632896202,1.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.4054902877632067,4.0,0.7388236210965401
4,3.0,0.0,6.0,1,0.6338418648549562,4.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5446139549516521,4.5,1.544613954951652
1,3.0,0.0,4.0,1,0.0282171407377973,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.3427390469125991,3.5,1.342739046912599
2,4.0,0.0,9.0,0,0.3411819114083662,5.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.11372730380278873,6.5,1.447060637136122
1,0.0,0.0,7.0,0,0.7475168967475064,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.24917229891583548,3.5,0.24917229891583548
1,3.0,0.0,8.0,0,0.80797784911414,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.2693259497047133,5.5,1.2693259497047134
4,0.0,0.0,6.0,0,0.252919413313968,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.084306471104656,3.0,0.084306471104656
1,1.0,0.0,4.950680272108843,0,0.5394094612799865,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.17980315375999548,2.9753401360544216,0.5131364870933288
1,5.0,0.0,8.0,1,0.528492889689118,5.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.5094976298963726,6.5,2.1761642965630394
1,2.0,0.0,0.0,0,0.4214560463767804,5.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.14048534879226013,1.0,0.8071520154589268
2,4.0,0.0,8.0,0,0.2284329827529785,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.07614432758432617,6.0,1.4094776609176594
4,1.0,0.0,2.0,0,0.7032282332287728,5.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.2344094110762576,1.5,0.5677427444095909
2,0.0,0.0,5.0,0,0.2523616817455196,2.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.08412056058183986,2.5,0.08412056058183986
2,0.0,0.0,7.0,0,0.9110257371566156,5.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.3036752457188719,3.5,0.3036752457188719
4,3.0,0.0,2.0,1,0.5285012911185026,4.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5095004303728342,2.5,1.509500430372834
2,1.0,0.0,3.0,0,0.8704783373106219,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.2901594457702073,2.0,0.6234927791035406
4,2.0,0.0,6.0,1,0.2907427208041639,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.430247573601388,4.0,1.0969142402680545
1,0.0,0.0,6.0,0,0.8070791562587321,4.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.26902638541957735,3.0,0.26902638541957735
2,0.0,0.0,3.0,0,0.1136635848999925,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.037887861633330834,1.5,0.037887861633330834
4,4.0,0.0,8.0,1,0.7668303420073934,5.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.5889434473357978,6.0,1.9222767806691312
1,0.0,0.0,2.0,1,0.3869458499253022,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.4623152833084341,1.0,0.4623152833084341
2,1.0,0.0,7.0,0,0.4699900888185868,4.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.15666336293952893,4.0,0.4899966962728623
1,4.0,0.0,7.0,0,0.1668073202595728,3.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.05560244008652426,5.5,1.3889357734198577
4,0.0,0.0,3.0,0,0.0186276885243923,3.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.006209229508130767,1.5,0.006209229508130767
2,2.0,0.0,6.0,0,0.6661974931282816,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.22206583104276054,4.0,0.8887324977094272
2,5.0,0.0,3.0,0,0.5877182834004182,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.19590609446680607,4.0,1.8625727611334728
2,1.0,0.0,0.0,1,0.6224281520696574,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.5408093840232192,0.5,0.8741427173565525
1,2.0,0.0,0.0,0,0.2550017580269198,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.08500058600897327,1.0,0.7516672526756399
4,2.0,0.0,0.0,0,0.239277462883106,3.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.07975915429436867,1.0,0.7464258209610354
1,4.0,0.0,1.0,1,0.8302963112692476,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.6100987704230826,2.5,1.9434321037564157
1,3.0,0.0,5.0,1,0.7612527525932331,4.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.5870842508644111,4.0,1.587084250864411
1,4.0,0.0,9.0,0,0.3367901158413606,3.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.1122633719471202,6.5,1.4455967052804535
4,1.0,0.0,10.0,1,0.6378057159756804,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5459352386585601,5.5,0.8792685719918935
1,1.0,0.0,4.0,1,0.8281500041688139,1.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.6093833347229379,2.5,0.9427166680562712
1,4.0,0.0,10.0,1,0.8888294422179488,4.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.6296098140726496,7.0,1.9629431474059829
4,3.0,0.0,1.0,0,0.0058062609092426,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0019354203030808668,2.0,1.0019354203030808
2,4.0,0.0,7.0,0,0.8134623931347242,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.2711541310449081,5.5,1.6044874643782414
1,1.0,0.0,8.0,0,0.3503923342469258,3.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.11679744474897526,4.5,0.45013077808230856
2,3.0,0.0,6.0,1,0.7183782847761766,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.5727927615920588,4.5,1.5727927615920587
1,1.0,0.0,8.0,0,0.3714013645999996,3.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.12380045486666653,4.5,0.4571337881999999
1,3.0,0.0,3.0,0,0.6062490867940149,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.2020830289313383,3.0,1.2020830289313382
4,3.0,0.0,6.0,1,0.6467824400060186,2.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5489274800020062,4.5,1.5489274800020063
1,4.0,0.0,4.0,0,0.4049927709162261,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.1349975903054087,4.0,1.468330923638742
2,4.0,0.0,4.0,1,0.5127853311377448,4.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.5042617770459149,4.0,1.8375951103792483
4,4.0,0.0,2.0,1,0.7263133719191683,3.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.5754377906397228,3.0,1.9087711239730563
1,3.0,0.0,8.0,1,0.4763052686948621,2.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.4921017562316207,5.5,1.4921017562316206
3,3.0,0.0,9.0,1,0.0139804850851665,2.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.3379934950283889,6.0,1.337993495028389
1,1.0,0.0,4.0,0,0.0129041969975157,4.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0043013989991719,2.5,0.33763473233250524
1,2.0,0.0,5.0,0,0.6613108500493936,4.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.22043695001646454,3.5,0.8871036166831313
4,4.0,0.0,2.0,0,0.847237537455598,2.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.28241251248519933,3.0,1.6157458458185328
2,5.0,0.0,9.0,1,0.7852735375139964,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5950911791713321,7.0,2.2617578458379985
1,1.0,0.0,6.0,0,0.3104003019331635,4.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.10346676731105449,3.5,0.4368001006443878
4,1.0,0.0,8.0,0,0.4711278849969544,3.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.15704262833231813,4.5,0.4903759616656515
3,0.0,0.0,8.0,1,0.234160740101667,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.41138691336722233,4.0,0.41138691336722233
1,4.0,0.0,9.0,1,0.9891499106666726,5.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.6630499702222242,6.5,1.9963833035555574
2,1.0,0.0,9.0,0,0.2605064492602319,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.08683548308674398,5.0,0.42016881642007736
2,0.0,0.0,4.0,1,0.4162615928493666,2.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.4720871976164555,2.0,0.4720871976164555
4,5.0,0.0,6.0,0,0.6811289513243032,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.22704298377476773,5.5,1.8937096504414344
4,4.0,0.0,5.0,1,0.0514756840671365,2.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.35049189468904546,4.5,1.6838252280223787
1,3.0,0.0,7.0,0,0.3010196760271214,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.10033989200904046,5.0,1.1003398920090406
2,0.0,0.0,7.0,1,0.5689858479644604,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5229952826548202,3.5,0.5229952826548202
1,5.0,0.0,5.0,1,0.0700274384998608,0.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.3566758128332869,5.0,2.0233424794999535
1,5.0,0.0,6.0,0,0.6640787378420733,4.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.22135957928069108,5.5,1.8880262459473578
1,0.0,0.0,6.0,0,0.5280643656085743,5.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.17602145520285808,3.0,0.17602145520285808
1,2.0,0.0,2.0,0,0.8276273793621446,1.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.27587579312071486,2.0,0.9425424597873815
1,2.0,0.0,8.0,1,0.2221891762083007,2.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.4073963920694335,5.0,1.0740630587361002
4,2.0,0.0,1.0,1,0.1950269850218761,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.39834232834062533,1.5,1.065008995007292
4,1.0,0.0,10.0,1,0.7933372219279557,2.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.5977790739759853,5.5,0.9311124073093185
2,2.0,0.0,2.0,1,0.7038691289396163,0.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.5679563763132055,2.0,1.2346230429798721
2,1.0,0.0,10.0,0,0.7916733605776747,1.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.2638911201925582,5.5,0.5972244535258916
2,1.0,0.0,1.0,0,0.7819341410280795,3.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.2606447136760265,1.0,0.5939780470093599
2,4.0,0.0,10.0,1,0.1040006758304606,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.3680002252768202,7.0,1.7013335586101537
4,1.0,0.0,8.0,0,0.2785830472991508,3.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.0928610157663836,4.5,0.42619434909971693
1,1.0,0.0,3.0,0,0.2600851361364463,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.08669504537881544,2.0,0.42002837871214876
2,2.0,0.0,1.0,0,0.9345872814168396,2.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.31152909380561317,1.5,0.9781957604722799
1,1.0,0.0,2.0,1,0.4874665740503455,4.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.4958221913501151,1.5,0.8291555246834484
2,3.0,0.0,3.0,0,0.1110571327000173,1.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0370190442333391,3.0,1.0370190442333391
1,2.0,0.0,9.0,0,0.2895779059300187,5.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.09652596864333957,5.5,0.7631926353100061
2,0.0,0.0,5.0,0,0.8719016485164715,4.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.2906338828388238,2.5,0.2906338828388238
2,0.0,0.0,4.0,0,0.8470663781653133,2.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.28235545938843776,2.0,0.28235545938843776
2,1.0,0.0,2.0,0,0.9003394834405374,3.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.3001131611468458,1.5,0.6334464944801791
4,3.0,0.0,9.0,1,0.38852877273702,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.46284292424567336,6.0,1.4628429242456733
1,2.0,0.0,7.0,0,0.6413409614899965,3.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.2137803204966655,4.5,0.8804469871633321
