Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0.5,0.6000000000000001,1.0,0.9,0.0,0.8039541154556941,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015490026955576,0.8,0.5433983936656888
1.0,0.0,1.0,0.9,0.0,0.1656778014702445,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3887016387646418,0.6,0.023049785166904
0.5,0.4,0.0,0.8,0.0,0.1776703769228078,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0590157587566061,0.6666666666666666,0.3108373753417309
0.0,1.0,0.0,0.0,1.0,0.3936236406617422,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4647152239907368,0.3333333333333333,0.913853509869644
1.0,0.2,0.0,0.7000000000000001,0.0,0.4079726415692227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1358151462056397,0.5333333333333333,0.2007213658059304
1.0,1.0,0.0,0.0,1.0,0.364863965137237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.455124673646362,0.3333333333333333,0.9097424472217928
0.0,0.8,1.0,0.9,1.0,0.6493361226675782,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8836732805506562,0.8666666666666667,0.8073697734229851
1.0,0.4,1.0,0.1,1.0,0.6147049773373856,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.872124758645756,0.2,0.5163461043520179
0.5,0.8,0.0,0.6000000000000001,0.0,0.3434191249796093,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.114288347329498,0.6666666666666666,0.6206036995092712
0.5,0.0,0.0,0.6000000000000001,1.0,0.4765908002581803,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4923824596784768,0.4,0.2105300143391915
1.0,0.4,0.0,0.6000000000000001,0.0,0.9821104550111986,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3272741075465901,0.5333333333333333,0.4258283652312319
0.25,0.4,0.0,1.0,1.0,0.947616643828389,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6494564524783103,0.8,0.5639342878827712
0.5,0.4,0.0,0.7000000000000001,0.0,0.7550499363302489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515557520396233,0.6,0.3933711138844423
0.5,0.8,1.0,0.6000000000000001,1.0,0.3295569081415144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7770358237621168,0.6666666666666666,0.7616588131836336
0.5,0.0,1.0,1.0,0.0,0.077191848309834,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3591940392149941,0.6666666666666666,0.0104011272713266
0.25,0.8,0.0,0.8,0.0,0.4420261785984591,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1471710518383247,0.8,0.6346991219211724
0.5,0.0,0.0,0.3,0.0,0.0896681238737045,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0296694597148559,0.2,0.012184553179982
0.5,0.4,0.0,0.4,1.0,0.2541783337883661,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4182141000571102,0.4,0.4648104875267635
0.5,0.0,0.0,0.7000000000000001,1.0,0.9543896217215508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6517150518637714,0.4666666666666667,0.2788291467974738
0.5,0.6000000000000001,0.0,0.4,0.0,0.5939222609612584,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1978241624331386,0.4666666666666667,0.5133753111335067
0.25,1.0,0.0,0.1,1.0,0.552771609097638,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5177866365033327,0.4,0.9366029761478968
0.5,1.0,0.0,0.6000000000000001,0.0,0.5075615466235128,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1690252708070285,0.7333333333333333,0.7871037532624627
0.5,1.0,0.0,0.8,1.0,0.0388933504644993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3464225574440456,0.8666666666666667,0.863146454956986
0.25,0.8,0.0,0.7000000000000001,0.0,0.3664277217058524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219610731593993,0.7333333333333333,0.6238926720326271
0.25,0.2,1.0,0.5,0.0,0.4160723580875051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722012456760293,0.4,0.2018791828337381
0.5,0.2,1.0,0.7000000000000001,1.0,0.4318129773553933,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8111353732851274,0.5333333333333333,0.3471658850627792
1.0,0.2,1.0,0.7000000000000001,0.0,0.1364440167418936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.378952986212739,0.5333333333333333,0.1619076042807386
0.25,1.0,0.0,0.6000000000000001,1.0,0.6397716721460168,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5467987331077715,0.7333333333333333,0.9490392329218696
0.25,0.0,0.0,0.1,1.0,0.4572552233235928,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4859345835934117,0.0666666666666666,0.207766083013099
0.0,0.0,0.0,1.0,1.0,0.0606774721849971,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3536869549818553,0.6666666666666666,0.1510771270377248
0.25,0.2,0.0,0.5,0.0,0.4865946382230089,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620333911382335,0.4,0.2119600167242087
0.25,1.0,0.0,0.3,1.0,0.7774807938126775,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927208876570607,0.5333333333333333,0.9687241151754898
0.5,0.4,0.0,0.7000000000000001,1.0,0.8856213195502541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6287827394491533,0.6,0.555072342908319
1.0,0.0,1.0,0.6000000000000001,0.0,0.361332426656505,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4539470039760732,0.4,0.0510177092416109
0.25,0.6000000000000001,0.0,0.4,1.0,0.3092312309909408,0.502316684378321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4365727071205,0.4666666666666667,0.6157166981289616
0.25,0.6000000000000001,0.0,0.0,1.0,0.762604974180363,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5877602163526856,0.2,0.6805243785756483
0.5,0.4,0.0,0.0,1.0,0.5594304374619283,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5200071702019087,0.1333333333333333,0.5084448644348452
0.25,0.4,0.0,0.1,1.0,0.5824353095891479,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5276786539818287,0.2,0.511733304543991
0.5,0.2,1.0,1.0,0.0,0.8710624247212451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6239277537349683,0.7333333333333333,0.2669179092438299
0.25,0.6000000000000001,0.0,0.5,1.0,0.6597093852377043,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5534474048215604,0.5333333333333333,0.6658159298669559
0.5,1.0,1.0,1.0,1.0,0.4404160086298814,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8140042444753431,1.0,0.9205422625294029
0.5,0.2,0.0,0.6000000000000001,0.0,0.8601546749540787,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2866052534272623,0.4666666666666667,0.2653586968458425
0.5,0.0,1.0,0.3,1.0,0.1491236407855964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7168663572150239,0.2,0.1637200979144184
0.0,0.4,0.0,0.0,0.0,0.1959328628899762,0.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0651057889077575,0.1333333333333333,0.313447913275393
0.5,1.0,1.0,0.8,0.0,0.5135951545735137,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5047223806459402,0.8666666666666667,0.787966229622945
0.25,0.0,1.0,0.7000000000000001,1.0,0.9179018588290586,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9732324694655686,0.4666666666666667,0.2736133897906479
0.25,0.0,0.0,0.7000000000000001,0.0,0.6358115987387503,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2117930892558784,0.4666666666666667,0.0902532378552412
0.0,0.8,0.0,0.8,0.0,0.9161093768047603,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3052645872102944,0.8,0.7024671232137845
0.5,1.0,1.0,0.2,0.0,0.3448220115750987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4484412406405366,0.4666666666666667,0.7638408891423112
0.75,1.0,0.0,0.2,1.0,0.7994159255439067,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000356428252682,0.4666666666666667,0.9718596408409
0.0,0.2,0.0,0.0,0.0,0.8351950227599756,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2782819049687004,0.0666666666666666,0.2617908299639264
1.0,1.0,1.0,0.1,0.0,0.4214465040369509,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4739933735893731,0.4,0.7747940060716754
1.0,0.8,1.0,0.6000000000000001,1.0,0.1905892537071317,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7306939836062011,0.6666666666666666,0.7417940294896069
0.5,0.2,0.0,0.0,0.0,0.4357579462807958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1450807710365972,0.0666666666666666,0.2046931466510093
0.75,0.0,0.0,0.8,1.0,0.2446025866175722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4150208552220545,0.5333333333333333,0.1773683717807766
0.25,0.8,0.0,0.9,1.0,0.050623444409931,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3503342168934734,0.8666666666666667,0.7217865641728407
0.25,1.0,0.0,0.8,0.0,0.1935948145028464,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.064326114924814,0.8666666666666667,0.7422236605093513
0.75,0.6000000000000001,1.0,0.8,0.0,0.8868461038676128,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291911708880484,0.7333333333333333,0.5552474201637796
0.25,0.6000000000000001,0.0,0.7000000000000001,0.0,0.1974771351797518,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0656207606823137,0.6666666666666666,0.4567053133397443
0.75,0.0,0.0,0.8,1.0,0.1514541295944501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3839584405637288,0.5333333333333333,0.1640532305147897
0.25,0.2,0.0,0.0,1.0,0.1104741542169619,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3702927607602777,0.0666666666666666,0.3012319859830327
0.0,0.8,0.0,0.6000000000000001,1.0,0.2077519467157385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4027321937279489,0.6666666666666666,0.7442473571046594
0.0,0.2,1.0,0.1,0.0,0.5683015403787544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5229654358145183,0.1333333333333333,0.2236396406211441
0.5,0.0,1.0,0.5,0.0,0.0127487871869514,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3377040741589555,0.3333333333333333,0.0011892896318602
0.25,0.6000000000000001,1.0,0.9,1.0,0.3286389077442931,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7767296962114704,0.8,0.6184909357907978
0.25,0.6000000000000001,0.0,0.7000000000000001,0.0,0.2595437605317758,0.6000000000000001,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0863182506326728,0.6666666666666666,0.4655774504730533
0.5,0.8,0.0,0.5,0.0,0.1878440459750809,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0624083938769049,0.6,0.5983649612562245
0.25,0.0,0.0,0.6000000000000001,0.0,0.1873843606889584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0622551016439877,0.4,0.0261526374484393
1.0,0.0,1.0,0.1,1.0,0.815425100785387,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9390593263677364,0.0666666666666666,0.25896481102253
0.5,1.0,1.0,0.9,1.0,0.2856016460533528,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7623779687526782,0.9333333333333332,0.8984122651726186
0.0,0.0,0.0,0.3,0.0,0.3231933773586804,0.502316684378321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1075436241268368,0.2,0.0455659084777516
0.5,0.0,0.0,0.9,1.0,0.2610749644742151,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4205139342031122,0.6,0.1797230220364805
0.25,0.2,0.0,0.4,1.0,0.7151552403451591,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5719370523957086,0.3333333333333333,0.3876683515437499
1.0,0.2,1.0,0.3,0.0,0.0345404352674291,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3449709815280822,0.2666666666666666,0.1473409584531465
0.0,0.4,0.0,0.5,0.0,0.2788651635768743,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0927614001205758,0.4666666666666667,0.325302702226811
0.25,0.6000000000000001,1.0,0.7000000000000001,1.0,0.9981710264075452,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7141974566181237
0.5,0.6000000000000001,0.0,0.4,0.0,0.3266583306924993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086990895061519,0.4666666666666667,0.4751711679779412
0.0,1.0,1.0,0.0,0.0,0.6611124555374462,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539152896673024,0.3333333333333333,0.8090531457596696
0.5,1.0,0.0,0.7000000000000001,0.0,0.2951615939465258,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0981958055178331,0.8,0.7567421620438236
0.0,0.4,0.0,0.4,0.0,0.8069636974682273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2688675447034661,0.4,0.4007919460194212
0.25,0.4,0.0,0.1,0.0,0.7852661480681397,0.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2616320166220108,0.2,0.3976903816498023
0.25,0.0,0.0,0.8,0.0,0.574810085091025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19145078437754,0.5333333333333333,0.0815333535155912
0.25,0.8,0.0,0.9,1.0,0.8080177943005893,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029041263481916,0.8666666666666667,0.8300525847291563
0.25,0.0,0.0,1.0,1.0,0.857069881076616,0.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6192616303583214,0.6666666666666666,0.2649177398233909
0.25,1.0,0.0,0.3,0.0,0.7444470566396044,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2480199871321983,0.5333333333333333,0.8209654416954408
0.0,0.2,0.0,0.6000000000000001,1.0,0.9837808728031192,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.661516215056373,0.4666666666666667,0.4260671437315256
0.25,0.0,0.0,0.9,0.0,0.7824356834965476,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2606881355636626,0.6,0.1112124728650223
0.5,0.8,1.0,0.1,1.0,0.962620738574392,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.988144969684016,0.3333333333333333,0.8521523608170435
0.0,1.0,0.0,0.5,1.0,0.0061721175969143,0.8,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3355109381220824,0.6666666666666666,0.8584691060029288
0.25,0.0,0.0,0.0,1.0,0.4942677538211043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4982772310897866,0.0,0.2130568531228355
0.5,0.2,1.0,0.5,0.0,0.4038812634894395,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4681358553556079,0.4,0.2001365222256299
0.5,0.4,1.0,0.3,1.0,0.1158045818977535,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7057553795748636,0.3333333333333333,0.4450305994555014
1.0,1.0,0.0,1.0,0.0,0.9907562772755618,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3301572483394769,1.0,0.8561742059916525
0.5,0.0,0.0,0.6000000000000001,1.0,0.256047357448561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4188373673638868,0.4,0.1790043488569576
0.0,0.0,0.0,0.4,1.0,0.1368543106464349,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3790898077962837,0.2666666666666666,0.1619662538974272
0.25,0.0,0.0,0.2,1.0,0.7941691313050832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5982859831585193,0.1333333333333333,0.2559263684608299
1.0,0.6000000000000001,1.0,0.2,1.0,0.2265430620321914,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74268357676137,0.3333333333333333,0.6038968066793562
1.0,0.0,1.0,0.2,1.0,0.9536775548371204,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9851626671264572,0.1333333333333333,0.2787273601285366
0.5,0.2,0.0,0.0,1.0,0.6224924193269562,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5410365838118527,0.0666666666666666,0.3744226296993616
0.25,0.8,0.0,0.4,0.0,0.554726764472274,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1847535566111059,0.5333333333333333,0.6508091496084462
0.0,0.8,1.0,0.4,0.0,0.3394744045237839,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4466579627101625,0.5333333333333333,0.6200398199582539
1.0,0.2,0.0,0.0,0.0,0.5839830870400042,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1945097249043819,0.0666666666666666,0.22588124521382
0.25,0.8,0.0,0.1,0.0,0.6018579919746332,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004705075818638,0.3333333333333333,0.6575463406719277
1.0,0.2,1.0,0.8,1.0,0.2045373712270287,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7353452921082684,0.6,0.3146778879598236
1.0,0.0,1.0,0.7000000000000001,0.0,0.5638459678828615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5214796265501382,0.4666666666666667,0.0799660836525241
0.0,0.6000000000000001,1.0,0.6000000000000001,1.0,0.0992601574525862,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7002382750642483,0.6,0.5857023039534348
0.25,1.0,0.0,0.7000000000000001,1.0,0.2036809302905248,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4013746231967541,0.8,0.8867020776091034
0.0,0.2,0.0,0.2,1.0,0.8248752993295362,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6085256345089116,0.2,0.4033523266924391
0.25,0.2,0.0,0.9,1.0,0.2715901304144536,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4240204490190872,0.6666666666666666,0.3242627698718573
0.5,0.8,0.0,1.0,1.0,0.8408042024816925,0.4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6138374798209791,0.9333333333333332,0.8347392501929475
0.25,0.4,0.0,0.9,0.0,0.7614667263763678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2536955727039472,0.7333333333333333,0.3942883643539487
0.25,0.0,0.0,0.6000000000000001,0.0,0.5203157868112873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.173278454488495,0.4,0.0737436455271333
0.25,0.4,0.0,0.0,0.0,0.4992690350794956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1662599492937019,0.1333333333333333,0.3568084166360079
1.0,0.0,1.0,0.1,0.0,0.83135320350602,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6106858350326508,0.0666666666666666,0.1182050061835955
